0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
Prijs,€ 185.000,Adres,"Jagershoek 81, 9320 Erembodegem",Type,Woning (Huis),Woonopp.,121 m²,Grondopp.,651 m²,Slaapkamers,3,Badkamers,1,Garages,1,Tuin,NW,Bebouwing,op aanvraag »,Bouwjaar,1919,EPC,1022 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 401,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KFNKJ,Days: 1147,,,,
Prijs,€ 269.000,Adres,"Zijpstraat 40, 9308 Hofstade",Type,Woning (Huis),Woonopp.,184 m²,Grondopp.,295 m²,Slaapkamers,3,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,304 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 644,https://www.zimmo.be/nl/hofstade-9308/te-koop/huis/KFND2,Days: 577,,,,,,,,,,
Prijs,€ 269.000,Adres,"Zijpstraat, 9300 Aalst",Type,Woning (Huis),Woonopp.,184 m²,Grondopp.,295 m²,Slaapkamers,3,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,304 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 644,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KFND1,Days: 437,,,,,,,,,,
Prijs,€ 335.000,Adres,"Geraardsbergsestraat 163, 9300 Aalst",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,341 m²,Grondopp.,420 m²,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Van toepassing,KI,€ 2.865,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KFN85,Days: 133,,,,,,,,,,
Prijs,€ 335.000,Adres,"Geraardsbergsestraat 163, 9300 Aalst",Type,Duplex (Appartement),Woonopp.,op aanvraag »,Slaapkamers,4,Badkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 2.865,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KFN86,Days: 319,,,,,,,,,,,,
Prijs,€ 219.000,Adres,"Langestraat 3, 9300 Aalst",Type,Woning (Huis),Woonopp.,149 m²,Grondopp.,100 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,345 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 466,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,Bezoek info,na telefonische afspraak met het notariskantoor,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KFM9R,Days: 1326,,,,
Prijs,€ 335.000,Adres,"Jan Jeliestraat 53, 9300 Aalst",Type,Woning (Huis),Woonopp.,156 m²,Grondopp.,140 m²,Slaapkamers,4,Badkamers,2,Tuin,W,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,200 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KFLPD,Days: 1017,,,,,,,,
Prijs,€ 214.000,Adres,"Onze Lieve Vrouwplein 21 / 2, 9300 Aalst",Type,Appartement,Woonopp.,111 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,op aanvraag »,EPC,300 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 920,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KFLLU,Days: 301,,,,,,,,,,,,,,
Prijs,€ 385.000,Adres,"Veldstraat 11, 9300 Aalst",Type,Herenwoning (Huis),Woonopp.,182 m²,Grondopp.,120 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,297 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 532,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KFKN8,Days: 792,,,,,,,,
Prijs,€ 172.000,Adres,"Termurenlaan 12 / 3.4, 9320 Erembodegem",Type,Duplex (Appartement),Woonopp.,55 m²,Slaapkamers,1,Bouwjaar,2008,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/erembodegem-9320/te-koop/appartement/KFI70,Days: 488,,,,,,,,,,,,,,,,
Prijs,€ 750.000,Adres,"Ouden Dendermondse Steenweg 400A, 9300 Aalst",Type,Bedrijfsgebouw (Bedrijfsvastgoed),Woonopp.,400 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Garages,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,343 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 936,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KFHKQ,Days: 241,,,,,,,,
Prijs,€ 160.000,Adres,"Gustaaf Papestraat 86 / 2, 9300 Aalst",Type,Appartement,Woonopp.,76 m²,Slaapkamers,1,Badkamers,1,Tuin,Z,Bouwjaar,1969,EPC,250 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 699,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KFFWX,Days: 525,,,,,,,,,,
Prijs,€ 650.000,Adres,"Leo de Béthunelaan 45, 9300 Aalst",Type,Loft (Appartement),Woonopp.,750 m²,Slaapkamers,op aanvraag »,Bouwjaar,1940,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KFCRS,Days: 144,,,,,,,,,,,,,,,,,,
Prijs,€ 650.000,Adres,"Leo de Béthunelaan 45, 9300 Aalst",Type,Gemengd gebruik (Huis),Woonopp.,750 m²,Grondopp.,300 m²,Slaapkamers,op aanvraag »,Bebouwing,gesloten,Bouwjaar,1940,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KFCRJ,Days: 262,,,,,,,,,,,,,,
Prijs,€ 260.000,Adres,"Vinkenlaan 1, 9320 Erembodegem",Type,Bouwgrond (Grond),Grondopp.,1.222 m²,Renovatieplicht,Niet van toepassing,KI,€ 7,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/erembodegem-9320/te-koop/grond/KFCKX,Days: 209,,,,,,,,,,,,,,,,,,,,
Prijs,€ 305.000,Adres,"Driehoekstraat 25, 9320 Erembodegem",Type,Bouwgrond (Grond),Grondopp.,1.740 m²,Renovatieplicht,Niet van toepassing,KI,€ 14,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/erembodegem-9320/te-koop/grond/KFCKW,Days: 228,,,,,,,,,,,,,,,,,,,,
Prijs,€ 209.000,Adres,"Nieuwbeekstraat 29, 9300 Aalst",Type,Woning (Huis),Woonopp.,120 m²,Grondopp.,190 m²,Slaapkamers,4,Badkamers,2,Tuin,ZO,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,602 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KF8NU,Days: 812,,,,,,,,,,
Prijs,€ 525.000,Adres,"Kerkhoflaan 18, 9300 Aalst",Type,Woning (Huis),Woonopp.,210 m²,Grondopp.,578 m²,Slaapkamers,4,Badkamers,1,Garages,1,Tuin,ZO,Bebouwing,gesloten,Bouwjaar,1962,EPC,250 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.276,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KF83E,Days: 528,,,,
Prijs,€ 750.000,Adres,"Ouden Dendermondse Steenweg 400A, 9300 Aalst",Type,Gemengd gebruik (Huis),Woonopp.,400 m²,Grondopp.,1.589 m²,Slaapkamers,4,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,343 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 936,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KF85Z,Days: 417,,,,,,
Prijs,€ 552.758,Adres,"Straat niet gekend,",9300 Aalst,Type,Woning (Huis),Woonopp.,166 m²,Grondopp.,442 m²,Slaapkamers,3,Badkamers,1,Garages,1,Tuin,NW,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KF7PK,Days: 215,,,,,,,
Prijs,€ 275.000,Adres,"Groenstraat 288, 9300 Aalst",Type,Woning (Huis),Woonopp.,160 m²,Grondopp.,237 m²,Slaapkamers,3,Badkamers,1,Tuin,W,Bebouwing,gesloten,Bouwjaar,1918,EPC,221 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 379,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KDF5F,Days: 810,,,,,,
Prijs,€ 245.000,Adres,"Dijkweg 12, 9308 Gijzegem",Type,Woning (Huis),Woonopp.,"87,50 m²",Grondopp.,53 m²,Slaapkamers,3,Badkamers,1,Tuin,NO,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,819 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/gijzegem-9308/te-koop/huis/KF6U5,Days: 287,,,,,,,,,,
Prijs,€ 2.150.000,Adres,"Straat niet gekend,",9300 Aalst,Type,Appartement,Woonopp.,1.000 m²,Slaapkamers,2,Badkamers,1,Garages,11,Bouwjaar,op aanvraag »,EPC,146 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 8.367,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KEZXG,Days: 472,,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Straat niet gekend,",9308 Hofstade,Type,Woning (Huis),Woonopp.,296 m²,Grondopp.,67.312 m²,Slaapkamers,op aanvraag »,Badkamers,2,Garages,1,Bebouwing,op aanvraag »,Bouwjaar,2015,EPC,264 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/hofstade-9308/te-koop/huis/KEX0F,Days: 927,,,,,
Prijs,€ 369.000,Adres,"Korte Nieuwstraat 12, 9300 Aalst",Type,Woning (Huis),Woonopp.,240 m²,Grondopp.,110 m²,Slaapkamers,6,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Van toepassing,KI,€ 1.073,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KEQC3,Days: 242,,,,,,,,,,
Prijs,€ 335.000,Adres,"Erpestraat 3, 9300 Aalst",Type,Woning (Huis),Woonopp.,130 m²,Grondopp.,280 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,1957,EPC,300 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 614,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KEQDK,Days: 646,,,,,,
Prijs,€ 212.000,Adres,"Molendries 23, 9300 Aalst",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,120 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,2010,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KEQB4,Days: 61,,,,,,,,,,,,
Prijs,€ 212.000,Adres,"Molendries 23, 9300 Aalst",Type,Handelsgelijkvloers (Bedrijfsvastgoed),Woonopp.,120 m²,Grondopp.,120 m²,Handelsopp.,1 m²,Bebouwing,gesloten,Bouwjaar,2010,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KEQB3,Days: 70,,,,,,,,,,,,
Prijs,€ 350.000,Adres,"Hogeweg 123, 9320 Erembodegem",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,800 m²,Slaapkamers,op aanvraag »,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KEK9A,Days: 460,,,,,,,,,,,,
Prijs,€ 350.000,Adres,"Hoge Weg 123, 9320 Erembodegem",Type,Projectgrond (Grond),Grondopp.,800 m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/erembodegem-9320/te-koop/grond/KEJXF,Days: 143,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 239.000,Adres,"Nieuwbeekstraat 1, 9300 Aalst",Type,Woning (Huis),Woonopp.,47 m²,Grondopp.,55 m²,Slaapkamers,1,Badkamers,1,Bebouwing,gesloten,Bouwjaar,2016,EPC,110 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KEJT5,Days: 263,,,,,,,,,,,,
Prijs,€ 239.000,Adres,"Nieuwbeekstraat 1, 9300 Aalst",Type,Woning (Huis),Woonopp.,47 m²,Grondopp.,55 m²,Slaapkamers,1,Badkamers,1,Bebouwing,gesloten,Bouwjaar,2016,EPC,110 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KEJT6,Days: 157,,,,,,,,,,,,
Prijs,€ 314.938,Adres,"Brouwerijstraat 2, 9300 Aalst",Type,Gelijkvloers app. (Appartement),Woonopp.,101 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2019,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KEIN5,Days: 154,,,,,,,,,,,,,,,,
Prijs,€ 330.759,Adres,"Brouwerijstraat 2, 9300 Aalst",Type,Gelijkvloers app. (Appartement),Woonopp.,110 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2019,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KEIN4,Days: 165,,,,,,,,,,,,,,,,
Prijs,€ 225.000,Adres,"Binnenstraat 223, 9300 Aalst",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,90 m²,Slaapkamers,2,Badkamers,1,Bebouwing,halfopen,Bouwjaar,1899,EPC,352 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 203,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KEIDD,Days: 575,,,,,,
Prijs,€ 275.000,Adres,"Stationsstraat 10 / 1, 9300 Aalst",Type,Handelsgelijkvloers (Bedrijfsvastgoed),Woonopp.,180 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Garages,2,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KEIDA,Days: 47,,,,,,,,,,
Prijs,€ 275.000,Adres,"Stationsstraat 10 / 1, 9300 Aalst",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,180 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Garages,2,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KEIDI,Days: 48,,,,,,,,,,
Prijs,€ 170.000,Adres,"Kalfstraat 10, 9300 Aalst",Type,Woning (Huis),Woonopp.,105 m²,Grondopp.,110 m²,Slaapkamers,1,Badkamers,1,Tuin,Z,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,673 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 498,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KEI2B,Days: 940,,,,,,
Prijs,€ 289.000,Adres,"Meuleschettestraat 47, 9300 Aalst",Type,Woning (Huis),Woonopp.,216 m²,Grondopp.,160 m²,Slaapkamers,5,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,356 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KEHGM,Days: 494,,,,,,,,,,
Prijs,€ 25.000,Adres,"Gentsesteenweg 47, 9300 Aalst",Type,Staanplaats (Garage),Bebouwing,op aanvraag »,Bouwjaar,2021,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/garage/K42EY,Days: 58,,,,,,,,,,,,,,,,,,,,
Prijs,€ 25.000,Adres,"Geraardsbergestraat 232, 9300 Aalst",Type,Staanplaats (Garage),Bebouwing,op aanvraag »,Bouwjaar,2021,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/garage/K42FC,Days: 46,,,,,,,,,,,,,,,,,,,,
Prijs,€ 674.900,Adres,"Valerius De Saedeleerstraat 97C, 9300 Aalst",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,200 m²,Grondopp.,1.112 m²,Handelsopp.,op aanvraag »,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,254 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 3.416,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KEAWR,Days: 83,,,,,,
Prijs,€ 674.900,Adres,"Valerius De Saedeleerstraat 97C, 9300 Aalst",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,200 m²,Grondopp.,1.112 m²,Handelsopp.,op aanvraag »,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,254 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 3.416,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KEAWQ,Days: 71,,,,,,
Prijs,€ 674.900,Adres,"Valerius De Saedeleerstraat 97, 9300 Aalst",Type,Magazijn zonder bureel (Bedrijfsvastgoed),Woonopp.,130 m²,Grondopp.,1.112 m²,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,1935,EPC,254 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 2.727,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KEAOC,Days: 81,,,,,,,,,,,,
Prijs,€ 674.900,Adres,"Valerius De Saedeleerstraat 97, 9300 Aalst",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,130 m²,Grondopp.,1.112 m²,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,1935,EPC,254 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 2.727,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KEAO0,Days: 38,,,,,,,,,,,,
Prijs,€ 129.000,Adres,"Hoge Vesten 33, 9300 Aalst",Type,Woning (Huis),Woonopp.,120 m²,Grondopp.,40 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,288 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KE89X,Days: 1372,,,,,,,,,,
Prijs,€ 962.758,Adres,"Welvaartstraat 91 / C, 9300 Aalst",Type,Appartementsgebouw (Appartement),Woonopp.,436 m²,Slaapkamers,op aanvraag »,Bouwjaar,2022,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KE82X,Days: 154,,,,,,,,,,,,,,,,,,
Prijs,€ 244.000,Adres,"Hof ter Lokerenstraat 5, 9320 Erembodegem",Type,Woning (Huis),Woonopp.,158 m²,Grondopp.,640 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1957,EPC,390 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 615,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KE6YL,Days: 1762,,,,,,,,
Prijs,€ 679.000,Adres,"Caudronstraat 38, 9300 Aalst",Type,Woning (Huis),Woonopp.,269 m²,Grondopp.,99 m²,Slaapkamers,5,Badkamers,5,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,243 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.745,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KE4GK,Days: 317,,,,,,,,
Prijs,€ 481.250,Adres,"Hoezekouterdreef 47, 9300 Aalst",Type,Moderne villa (Huis),Woonopp.,op aanvraag »,Grondopp.,343 m²,Slaapkamers,3,Bebouwing,op aanvraag »,Bouwjaar,2023,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij oplevering,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KE2HV,Days: 456,,,,,,,,,,,,
Prijs,€ 454.760,Adres,"Hoezekouterdreef 47, 9300 Aalst",Type,Moderne villa (Huis),Woonopp.,op aanvraag »,Grondopp.,300 m²,Slaapkamers,3,Bebouwing,op aanvraag »,Bouwjaar,2023,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij oplevering,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KE2HS,Days: 319,,,,,,,,,,,,
Prijs,€ 240.000,Adres,"Papeveld 11, 9320 Erembodegem",Type,Woning (Huis),Woonopp.,"160,64 m²",Grondopp.,892 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,409 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 389,Vrij op,bij akte na betaling,Video,Klik hier,Virtueel bezoek,Klik hier,Bezoek info,na telefonische afspraak op nummer 0491/72.69.16,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KE1NY,Days: 1557,,
Prijs,€ 599.000,Adres,"Kwadesteenstraat 14, 9300 Aalst",Type,Villa (Huis),Woonopp.,232 m²,Grondopp.,875 m²,Slaapkamers,3,Badkamers,1,Garages,2,Tuin,NO,Bebouwing,open,Bouwjaar,1994,EPC,282 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.355,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KE0T0,Days: 855,,,,
Prijs,€ 189.000,Adres,"Dompelstraat 9, 9300 Aalst",Type,Bouwgrond (Grond),Grondopp.,442 m²,Tuin,NW,Bebouwing,halfopen,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 4,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/grond/KDW19,Days: 265,,,,,,,,,,,,,,
Prijs,€ 599.000,Adres,"Kwadesteenstraat 14, 9320 Nieuwerkerken",Type,Villa (Huis),Woonopp.,232 m²,Grondopp.,875 m²,Slaapkamers,3,Badkamers,1,Garages,2,Tuin,NO,Bebouwing,open,Bouwjaar,1994,EPC,282 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.355,Vrij op,overeen te komen,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/huis/KDO2F,Days: 634,,,,
Prijs,€ 430.000,Adres,"Molenstraat 62 / 11, 9300 Aalst",Type,Gemengd gebruik (Huis),Woonopp.,245 m²,Grondopp.,90 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,253 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 2.109,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KDKPM,Days: 275,,,,,,,,
Prijs,€ 430.000,Adres,"Molenstraat 62 / 11, 9300 Aalst",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,245 m²,Grondopp.,90 m²,Handelsopp.,1 m²,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,253 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 2.109,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KDKPL,Days: 82,,,,,,,,,,
Prijs,€ 25.000,Adres,"Pierre Corneliskaai 28, 9300 Aalst",Type,Staanplaats (Garage),Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/garage/KDIUG,Days: 67,,,,,,,,,,,,,,,,,,,,
Prijs,€ 635.000,Adres,"Kempinnestraat 2, 9300 Aalst",Type,Handelspand met woonst (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,807 m²,Handelsopp.,71 m²,Bebouwing,op aanvraag »,Bouwjaar,1982,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 2.982,Vrij op,na opzeg huur overeenkomst,Video,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KDIEE,Days: 88,,,,,,,,
Prijs,€ 635.000,Adres,"Kempinnestraat 2., 9300 Aalst",Type,Kangoeroewoning (Huis),Woonopp.,op aanvraag »,Grondopp.,807 m²,Slaapkamers,5,Bebouwing,op aanvraag »,Bouwjaar,1982,EPC,367 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 2.982,Vrij op,na opzeg huur overeenkomst,Video,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KDIEC,Days: 223,,,,,,,,
Prijs,€ 295.000,Adres,"Posthoornstraat 92, 9300 Aalst",Type,Woning (Huis),Woonopp.,125 m²,Grondopp.,207 m²,Slaapkamers,3,Badkamers,1,Garages,1,Tuin,O,Bebouwing,op aanvraag »,Bouwjaar,1959,EPC,517 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 718,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KDHAU,Days: 1247,,,,
Prijs,€ 109.000,Adres,"Binnenstraat 35, 9300 Aalst",Type,Appartement,Woonopp.,60 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,688 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 552,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KD9IR,Days: 407,,,,,,,,,,,,
Prijs,€ 109.000,Adres,"Binnenstraat 35, 9300 Aalst",Type,Appartement,Woonopp.,60 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,256 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 582,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KD9IU,Days: 532,,,,,,,,,,,,
Prijs,€ 398.000,Adres,"Hoveniersstraat 62, 9300 Aalst",Type,Gemengd gebruik (Huis),Woonopp.,480 m²,Grondopp.,362 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1961,EPC,684 kWh/m²,Renovatieplicht,Van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KD166,Days: 454,,,,,,,,
